,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
10774,16446052,1,22,161,64,8,93,39.7,37
10775,14663952,1,24,159,56,23,112,40.5,155
10776,18249723,1,68,173,67,30,103,40.9,192
10777,18656729,1,20,177,72,7,87,39.3,27
10778,13331763,1,62,172,70,5,80,39.2,19
10779,13394823,1,62,163,60,2,84,38.4,9
10780,16211074,1,59,157,60,5,84,38.8,22
10781,17026128,1,37,171,67,7,90,39.3,31
10782,15096771,1,43,158,63,12,93,40.0,60
10783,18172503,1,41,186,82,30,114,40.8,207
10784,19375845,1,46,162,61,15,100,40.1,87
10785,19861664,1,23,149,47,28,114,40.8,198
10786,16013879,1,72,171,68,4,82,38.4,17
10787,11079294,1,29,166,59,7,86,39.2,28
10788,14405404,1,21,180,69,5,91,39.5,21
10789,17726062,1,30,163,63,30,111,40.9,200
10790,11580936,1,21,181,73,20,100,40.4,104
10791,10587939,1,41,153,56,12,92,40.2,59
10792,13198428,1,24,161,61,25,97,41.0,127
10793,13655505,1,37,178,74,20,103,40.4,115
10794,16834385,1,36,158,57,6,91,39.0,28
10795,16800770,1,69,167,70,4,77,38.9,14
10796,10295862,1,57,173,71,19,97,40.8,105
10797,19263638,1,54,169,66,13,96,40.1,71
10798,19456818,1,32,175,68,14,90,40.4,61
10799,19549987,1,21,157,54,16,98,40.4,84
10800,10174577,1,23,152,51,19,100,40.4,105
10801,19323335,1,20,163,57,19,96,40.5,94
10802,16418277,1,66,163,60,29,100,40.8,179
10803,14340817,1,27,164,57,18,101,40.5,101
10804,17592037,1,23,172,67,7,86,39.2,27
10805,19104845,1,27,162,61,26,107,40.7,161
10806,13899986,1,26,176,68,13,91,40.0,57
10807,16200540,1,20,176,69,26,113,40.8,172
10808,19096001,1,66,180,76,26,114,40.7,193
10809,17880991,1,71,176,70,4,85,38.6,18
10810,17999904,1,62,176,69,8,91,39.8,40
10811,17855805,1,49,181,75,8,88,40.0,35
10812,17752300,1,58,165,62,16,100,40.3,96
10813,18934193,1,79,174,72,24,91,40.6,126
10814,13470606,1,65,172,71,17,94,40.5,91
10815,17701093,1,50,168,61,2,89,38.1,9
10816,15709435,1,25,170,70,2,84,38.5,7
10817,16664880,1,49,166,68,5,90,38.9,23
10818,16577415,1,46,167,70,8,85,39.5,32
10819,13554094,1,29,155,56,16,87,40.3,67
10820,13603925,1,50,177,75,16,96,40.4,84
10821,16002744,1,35,158,58,11,79,39.7,37
10822,14412517,1,26,166,60,28,107,41.1,174
10823,15463899,1,37,153,55,12,85,39.8,49
10824,11984801,1,22,171,65,13,93,40.3,59
10825,18265720,1,46,166,63,2,77,38.2,7
10826,13597358,1,21,162,58,1,85,37.5,4
10827,14516093,1,54,162,57,24,96,40.7,133
10828,16963484,1,27,166,58,15,101,40.1,84
10829,14199182,1,30,161,56,15,95,39.9,76
10830,12447334,1,58,163,67,20,100,40.7,118
10831,12437699,1,28,154,56,28,106,40.4,173
10832,10169930,1,46,161,54,10,88,40.2,46
10833,15929932,1,38,158,61,27,112,40.7,187
10834,12405945,1,53,153,52,17,104,40.5,110
10835,12890855,1,58,165,67,6,91,39.6,30
10836,15457723,1,50,148,55,24,109,40.8,166
10837,11384974,1,25,170,59,29,102,40.6,164
10838,16330427,1,31,170,68,19,105,40.6,113
10839,16087348,1,68,173,67,24,100,40.5,146
10840,17743296,1,36,172,63,20,93,40.1,97
10841,14908709,1,49,167,67,3,79,38.6,11
10842,11370722,1,22,169,66,28,114,40.7,190
10843,17585763,1,23,166,61,20,100,40.2,108
10844,12859498,1,21,182,79,27,110,40.7,167
10845,16718140,1,66,172,68,21,104,40.3,136
10846,19913655,1,61,155,58,26,115,40.6,200
10847,17464457,1,64,162,58,1,86,38.0,5
10848,18127764,1,32,160,59,6,79,39.6,20
10849,18244602,1,62,170,69,27,113,40.6,198
10850,17010521,1,43,174,73,10,90,39.9,45
10851,19461073,1,34,146,53,7,93,39.8,35
10852,19882652,1,50,152,52,24,99,40.2,141
10853,12843676,1,21,150,53,23,103,40.6,133
10854,12984216,1,25,177,74,6,91,39.3,26
10855,10858685,1,44,181,79,25,100,40.8,138
10856,10738453,1,65,162,62,14,86,39.8,65
10857,10551051,1,61,194,93,28,109,40.7,184
10858,17289141,1,31,156,61,20,96,40.4,102
10859,19052585,1,65,173,68,9,81,39.4,36
10860,17029297,1,25,148,49,19,105,40.5,116
10861,10711680,1,42,160,61,8,92,39.5,39
10862,13235397,1,45,181,79,1,80,37.7,3
10863,13439846,1,67,161,63,13,82,39.9,55
10864,11019387,1,27,168,64,27,110,40.8,175
10865,18175296,1,66,175,74,28,116,40.8,215
10866,11477006,1,48,173,66,4,93,39.0,20
10867,13688825,1,22,165,63,21,98,40.7,108
10868,15397806,1,42,173,72,28,111,41.0,189
10869,12528971,1,21,171,71,29,112,41.0,188
10870,18571939,1,67,171,69,12,86,40.2,55
10871,19435048,1,75,184,81,2,75,37.9,7
10872,11935699,1,77,156,59,29,115,41.2,231
10873,10659898,1,69,189,85,3,82,38.5,12
10874,15984339,1,69,174,75,29,109,41.0,202
10875,15705598,1,27,170,63,10,92,39.7,46
10876,15380542,1,58,175,74,8,80,39.8,29
10877,14088332,1,73,137,47,22,100,40.8,142
10878,17614380,1,32,162,60,21,102,40.6,121
10879,12297277,1,40,160,59,21,108,40.6,138
10880,15510241,1,26,173,71,29,111,40.8,188
10881,10826473,1,26,165,63,12,82,39.6,42
10882,17824478,1,52,164,59,28,106,40.8,184
10883,18903942,1,44,161,57,25,111,40.9,175
10884,14984460,1,29,161,58,2,77,38.1,6
10885,11983331,1,73,164,67,17,97,40.2,100
10886,16544699,1,27,170,63,16,106,40.2,97
10887,16959568,1,40,160,56,15,96,39.7,80
10888,16298216,1,32,182,84,7,95,39.4,33
10889,14396261,1,47,174,69,14,83,40.4,54
10890,11510784,1,51,163,65,26,114,40.8,190
10891,12685950,1,22,177,68,30,99,40.7,155
10892,12285465,1,39,165,64,16,97,40.5,85
10893,15463161,1,29,164,67,18,95,40.3,88
10894,14767729,1,48,148,45,23,104,40.7,149
10895,13954056,1,39,161,63,16,94,40.1,80
10896,10272605,1,75,164,64,9,89,39.7,46
10897,19780745,1,52,152,56,24,97,40.8,135
10898,16097818,1,53,145,49,4,83,39.2,17
10899,13316334,1,41,173,69,10,91,39.7,46
10900,18324454,1,73,160,60,21,108,40.4,150
10901,18864985,1,26,162,59,4,80,38.9,13
10902,11991458,1,22,170,72,2,81,38.1,6
10903,17145793,1,31,172,65,4,85,38.9,15
10904,17701209,1,28,172,73,22,99,40.5,114
10905,12169448,1,70,172,73,3,80,38.6,12
10906,19633902,1,72,165,66,13,101,40.1,82
10907,15278284,1,32,173,66,11,87,39.9,45
10908,15506395,1,52,165,61,27,105,40.6,174
10909,16165299,1,22,152,53,11,93,39.9,52
10910,13606810,1,43,187,87,19,99,40.5,100
10911,15129031,1,78,149,54,21,103,40.5,142
10912,16561639,1,25,184,71,5,89,39.0,21
10913,11494562,1,77,163,65,11,90,39.8,57
10914,18068401,1,26,169,62,11,79,39.8,35
10915,12558971,1,39,178,73,23,103,40.8,134
10916,16917824,1,44,175,69,2,79,38.1,7
10917,12933664,1,23,170,67,3,80,38.6,9
10918,15229136,1,71,164,67,19,94,40.2,105
10919,13502848,1,21,173,64,7,83,39.6,24
10920,16574333,1,55,163,62,19,98,40.7,109
10921,15116033,1,40,154,57,23,103,40.5,139
10922,18237439,1,68,149,55,26,109,40.7,188
10923,13392442,1,33,160,56,28,108,40.6,182
10924,18221396,1,56,169,61,20,103,40.2,126
10925,19966675,1,44,166,60,7,91,39.8,34
10926,10823080,1,35,170,70,21,94,40.8,101
10927,11580094,1,61,176,70,15,96,40.2,83
10928,13902591,1,41,153,49,25,110,41.2,173
10929,17910282,1,50,167,59,2,84,38.6,8
10930,10057403,1,61,162,66,10,84,39.8,43
10931,14265144,1,20,171,60,27,105,40.6,159
10932,17825931,1,28,152,52,6,86,39.2,25
10933,14289608,1,42,159,57,12,93,39.8,60
10934,16433796,1,51,165,70,25,102,40.7,149
10935,18374621,1,63,153,52,4,88,39.0,20
10936,10265215,1,28,168,66,28,109,40.7,178
10937,17491113,1,73,163,62,19,105,40.5,129
10938,13567000,1,47,156,56,7,88,39.7,32
10939,16421910,1,27,160,56,25,104,40.7,149
10940,10518667,1,37,172,68,25,109,40.5,162
10941,13064999,1,54,168,63,10,92,39.9,50
10942,18685732,1,28,158,60,24,105,40.6,144
10943,17157832,1,39,181,75,18,95,40.4,89
10944,15399629,1,71,166,58,20,99,40.9,123
10945,11791395,1,29,149,49,6,88,38.9,26
10946,16176789,1,24,135,45,6,83,39.2,23
10947,16115081,1,25,175,72,14,97,39.8,69
10948,17537770,1,53,181,82,5,88,39.1,22
10949,19343481,1,53,163,60,13,86,40.1,58
10950,12932014,1,40,176,70,18,96,40.6,92
10951,17188091,1,42,157,56,3,88,38.7,14
10952,10211735,1,38,150,50,1,81,37.9,4
10953,16059564,1,28,155,57,25,102,40.6,143
10954,13149448,1,21,147,49,11,86,40.0,44
10955,16656620,1,55,163,63,24,96,40.7,132
10956,11245616,1,27,177,76,1,85,37.1,4
10957,15856326,1,44,169,67,21,99,40.8,117
10958,14991159,1,79,160,55,10,88,39.9,52
10959,17485798,1,40,163,60,28,109,40.7,186
10960,11960283,1,47,162,65,3,85,39.0,12
10961,12870875,1,79,171,66,19,103,40.1,126
10962,17491328,1,67,145,52,14,97,39.9,83
10963,10872583,1,20,161,65,6,92,39.3,27
10964,10625195,1,21,154,55,7,93,39.5,33
10965,16361536,1,21,173,70,4,87,38.9,15
10966,13367877,1,39,184,74,15,93,40.1,71
10967,11304315,1,21,168,66,23,104,40.4,131
10968,14336161,1,36,153,57,2,91,38.6,9
10969,13060242,1,27,178,71,29,114,40.8,198
10970,16318226,1,51,169,69,12,96,40.1,64
10971,10394832,1,28,164,61,14,107,39.9,87
10972,13932492,1,21,154,52,26,100,41.0,142
10973,11729165,1,42,165,64,9,89,39.5,41
10974,18040353,1,64,170,70,21,87,41.0,96
10975,12642377,1,55,178,75,1,86,37.8,4
10976,11385282,1,61,150,56,19,93,40.3,102
10977,10455691,1,31,168,64,24,105,40.7,144
10978,14660415,1,55,174,69,27,110,40.6,186
10979,18388020,1,44,166,66,18,91,40.4,85
10980,18570899,1,37,166,61,23,100,40.3,129
10981,18606307,1,46,152,55,14,90,40.2,67
10982,15458028,1,34,169,65,2,87,37.8,8
10983,14954248,1,23,185,76,11,89,40.0,44
10984,19604437,1,61,152,56,27,95,40.7,151
10985,11570757,1,21,154,52,6,81,39.2,21
10986,15895330,1,40,177,73,7,82,39.5,25
10987,12445957,1,40,170,64,24,106,40.9,151
10988,10266703,1,38,163,64,25,107,40.6,159
10989,16432016,1,39,174,72,20,93,40.6,95
10990,11498212,1,27,159,59,12,93,39.8,57
10991,19956618,1,64,158,63,16,96,40.5,90
10992,11985458,1,22,151,49,27,107,40.7,169
10993,19860781,1,28,171,68,4,85,39.0,15
10994,16709658,1,77,157,59,23,107,40.5,164
10995,15956214,1,38,163,70,17,94,40.4,83
10996,11227552,1,42,163,60,3,83,38.5,12
10997,12416003,1,64,161,62,15,102,40.5,95
10998,11839944,1,23,165,61,10,100,39.8,54
10999,14399622,1,25,154,54,13,87,40.2,54
11000,10817893,1,26,173,68,27,107,41.0,164
11001,13935110,1,34,172,68,8,79,39.7,26
11002,16606130,1,37,171,67,21,101,40.7,119
11003,14505686,1,32,153,53,29,101,40.8,167
11004,11427647,1,60,164,63,15,91,40.0,76
11005,17318131,1,35,172,64,25,107,40.4,158
11006,18729934,1,73,153,53,28,119,40.8,235
11007,17120658,1,50,148,55,4,92,38.7,20
11008,13890962,1,66,185,76,11,94,39.9,58
11009,19015975,1,32,188,82,8,84,39.6,28
11010,11182417,1,66,176,74,27,116,40.8,207
11011,17948901,1,76,149,56,20,92,40.8,111
11012,16832496,1,47,183,79,1,84,37.8,4
11013,17217533,1,46,164,60,8,87,39.5,35
11014,13093592,1,79,163,62,8,83,39.2,36
11015,19012143,1,65,157,59,4,82,38.7,17
11016,14405270,1,30,166,61,25,105,40.8,151
11017,12201902,1,69,172,67,13,94,40.0,71
11018,19992277,1,76,157,56,20,96,40.3,119
11019,19746684,1,25,171,64,4,86,38.9,16
11020,14225054,1,24,157,57,27,100,40.7,147
11021,13667261,1,39,151,53,18,100,40.7,104
11022,15152704,1,29,164,61,6,92,39.0,28
11023,19347616,1,25,157,56,28,109,41.2,181
11024,12139331,1,30,144,47,21,99,40.6,117
11025,13560584,1,65,166,67,1,86,37.7,5
11026,11077382,1,68,170,69,23,100,40.5,140
11027,17849619,1,30,173,69,3,89,38.8,13
11028,13918753,1,43,183,75,21,99,40.9,114
11029,10794997,1,76,170,71,28,116,40.4,221
11030,19509124,1,70,170,66,3,86,38.8,14
11031,16550480,1,41,158,57,2,86,38.3,9
11032,18901027,1,33,157,49,4,80,38.7,14
11033,15556300,1,46,171,60,14,93,40.2,71
11034,14895253,1,47,153,57,3,84,38.9,12
11035,10679568,1,26,167,61,16,101,39.9,89
11036,11124485,1,68,173,74,22,102,40.1,137
11037,11571636,1,40,181,75,7,83,39.5,26
11038,10590269,1,69,163,68,16,95,40.3,89
11039,16225270,1,22,156,57,6,89,39.1,25
11040,15685326,1,29,168,64,25,109,40.5,160
11041,15037212,1,38,157,57,1,82,37.9,4
11042,11980747,1,27,173,71,21,89,40.8,87
11043,17871533,1,39,171,63,3,84,38.9,12
11044,18560987,1,24,171,68,26,108,40.7,160
11045,17326579,1,35,174,71,15,87,40.4,61
11046,19786486,1,64,157,54,16,95,40.5,91
11047,17284503,1,46,168,67,26,97,40.9,140
11048,14870312,1,31,161,58,29,110,40.8,192
11049,11867274,1,39,167,72,20,96,40.6,102
11050,14761809,1,39,166,68,15,101,40.1,85
11051,16224871,1,72,159,59,28,105,40.7,191
11052,15671103,1,32,163,63,26,109,40.7,168
11053,15853210,1,24,145,49,12,88,40.2,51
11054,12175177,1,76,162,65,10,94,39.8,56
11055,12236794,1,46,168,70,5,77,39.1,16
11056,12988610,1,28,165,58,17,86,40.2,68
11057,12164222,1,43,162,64,30,105,41.2,187
11058,16088337,1,39,159,59,5,88,39.3,22
11059,16229744,1,41,142,47,26,107,40.8,173
11060,11895922,1,49,160,64,8,93,39.2,40
11061,15245636,1,46,175,75,16,91,40.3,74
11062,10730556,1,23,153,51,9,101,39.5,51
11063,15424711,1,42,156,60,20,91,40.3,95
11064,11933312,1,25,152,53,4,80,39.2,14
11065,14879481,1,46,153,51,30,115,40.8,226
11066,12918788,1,52,172,65,3,80,38.4,11
11067,18251195,1,35,168,58,20,97,40.3,106
11068,15537652,1,67,154,57,20,96,40.6,116
11069,16769564,1,59,164,63,20,109,40.5,139
11070,13827729,1,40,150,49,22,92,40.2,110
11071,19445781,1,22,160,61,29,98,41.0,149
11072,11930968,1,34,178,76,8,94,39.9,38
11073,14514818,1,38,150,50,25,99,40.6,142
11074,11703913,1,21,164,60,23,102,40.4,128
11075,17753305,1,39,165,66,13,93,40.3,63
11076,18129570,1,58,167,66,25,106,40.5,164
11077,11790615,1,24,141,45,9,91,39.8,42
11078,18901192,1,74,163,59,9,89,40.0,46
11079,18583921,1,46,155,56,2,72,38.4,6
11080,11836028,1,73,146,53,18,105,40.4,124
11081,19524165,1,33,164,65,26,105,40.6,157
11082,13061066,1,21,154,55,5,80,39.1,16
11083,15066267,1,36,178,78,27,95,40.9,131
11084,19361311,1,42,179,80,9,87,39.9,37
11085,12617400,1,23,171,70,9,91,39.6,39
11086,15926885,1,62,167,63,20,107,40.6,136
11087,18465307,1,79,155,51,27,98,41.3,170
11088,16013121,1,79,160,62,18,97,40.2,109
11089,19651395,1,68,168,62,3,85,38.7,14
11090,11561675,1,33,163,61,21,104,40.8,126
11091,13111428,1,39,158,63,11,87,39.6,47
11092,14928332,1,50,164,63,13,102,40.0,79
11093,17149294,1,67,175,71,3,95,38.5,16
11094,16300919,1,56,152,53,18,96,40.5,102
11095,10679668,1,21,159,51,9,84,39.9,34
11096,10068443,1,43,166,62,8,86,39.4,34
11097,19170352,1,20,173,70,5,75,38.8,13
11098,10439479,1,27,154,54,19,101,40.6,107
11099,14216064,1,28,149,54,22,97,40.6,115
11100,16699421,1,27,175,73,13,93,40.0,59
11101,11954001,1,79,164,67,6,91,39.2,32
11102,19718663,1,33,156,58,18,98,40.5,97
11103,13464079,1,52,174,69,26,107,41.0,170
11104,16687866,1,42,166,68,21,103,40.8,125
11105,17264601,1,75,159,57,6,86,39.6,29
11106,17040174,1,29,168,66,8,93,39.8,37
11107,12636674,1,53,167,72,20,96,40.4,107
11108,14536728,1,22,162,64,2,78,38.6,6
11109,17641855,1,25,160,60,5,89,39.4,21
11110,13552200,1,47,149,47,16,99,40.2,94
11111,10492184,1,55,173,67,27,109,40.9,184
11112,19054536,1,26,164,61,17,94,40.5,81
11113,15631560,1,32,174,76,10,94,40.1,47
11114,14292077,1,29,174,75,14,95,40.1,67
11115,15312577,1,29,168,61,14,87,40.4,57
11116,17708474,1,21,161,62,2,76,37.8,6
11117,12064257,1,59,156,60,26,102,40.8,162
11118,15147855,1,74,170,73,10,86,40.0,46
11119,12108240,1,41,161,55,23,107,40.4,150
11120,18118742,1,20,143,43,13,88,39.9,56
11121,16251651,1,59,164,61,22,106,40.7,147
11122,17951742,1,26,172,69,17,89,40.6,71
11123,13751565,1,65,164,62,30,109,40.9,212
11124,18047962,1,52,181,73,4,78,39.0,14
11125,11209368,1,21,182,81,6,84,39.4,20
11126,17759496,1,34,171,62,25,112,40.7,171
11127,10442629,1,57,158,61,26,104,40.8,167
11128,12919994,1,25,162,57,14,93,40.1,66
11129,12346138,1,42,174,72,18,97,40.4,94
11130,13866508,1,56,164,66,16,94,40.2,84
11131,14567644,1,47,164,60,2,84,38.5,8
11132,14222316,1,21,163,61,7,87,39.2,28
11133,15684312,1,25,167,64,13,103,40.1,74
11134,10316321,1,27,156,55,18,94,40.4,88
11135,17005346,1,32,166,62,5,89,39.5,22
11136,16484322,1,62,181,76,4,87,39.0,18
11137,14335848,1,61,174,69,10,90,39.4,49
11138,10163372,1,31,153,53,10,91,39.8,47
11139,17427205,1,67,174,74,14,98,40.1,81
11140,19288703,1,74,168,69,5,85,39.4,23
11141,12851909,1,38,163,59,25,109,41.0,166
11142,15233628,1,21,163,60,1,90,37.7,4
11143,10958162,1,21,169,64,9,86,39.6,34
11144,12016709,1,36,159,57,29,115,41.0,211
11145,19935702,1,47,158,61,17,93,40.4,86
11146,19798826,1,68,152,54,4,85,38.6,19
11147,17086961,1,40,151,56,10,81,39.5,37
11148,12803220,1,27,162,64,3,85,38.6,11
11149,13933854,1,71,168,68,12,90,39.9,61
11150,11128407,1,51,166,66,20,95,40.2,105
11151,17307209,1,22,177,70,22,109,40.6,136
11152,18950872,1,23,137,42,3,89,38.7,13
11153,16380818,1,36,166,64,27,105,41.0,165
11154,19495165,1,38,177,72,9,88,39.8,38
11155,19873391,1,22,155,52,16,93,40.0,76
11156,14074396,1,48,170,66,11,92,39.8,54
11157,18231406,1,35,164,65,24,106,40.8,148
11158,10752958,1,37,166,65,28,107,40.8,177
11159,10667196,1,26,171,65,23,96,40.6,114
11160,19585116,1,28,171,68,3,90,38.6,13
11161,14616291,1,68,170,65,14,90,40.3,71
11162,19358962,1,20,164,66,16,96,40.5,77
11163,11526216,1,67,179,81,21,107,40.6,139
11164,11582831,1,76,154,59,12,94,40.0,68
11165,19989289,1,54,156,60,24,102,40.5,148
11166,17728492,1,22,173,73,12,95,40.3,56
11167,18421434,1,78,151,57,29,106,41.2,204
11168,14102936,1,49,165,65,27,106,40.6,174
11169,15433358,1,43,162,64,6,87,39.5,26
11170,14070866,1,25,186,81,11,88,39.5,42
11171,12950584,1,43,164,59,28,114,40.9,203
11172,19704393,1,48,155,59,13,91,40.1,64
11173,13497204,1,55,147,48,2,90,38.0,10
11174,15818830,1,36,181,77,7,84,39.2,26
11175,10860402,1,71,157,57,21,113,40.5,161
11176,19453367,1,42,159,58,7,84,39.4,28
11177,16330559,1,59,163,63,20,95,40.6,109
11178,11424148,1,74,158,60,9,87,39.6,44
11179,11753972,1,32,163,62,18,99,40.4,98
11180,12544528,1,28,167,67,2,91,38.0,9
11181,14735360,1,33,183,77,16,91,40.4,70
11182,16956970,1,39,168,64,6,80,39.5,21
11183,18299021,1,46,166,59,23,100,40.8,134
11184,18014173,1,77,176,72,30,110,41.0,218
11185,14908416,1,51,164,65,17,107,40.4,112
11186,18541909,1,72,182,81,18,95,40.4,98
11187,14060949,1,30,165,60,11,90,40.0,49
11188,13303459,1,41,150,52,13,92,40.5,65
11189,18592462,1,53,168,66,11,86,40.0,48
11190,13473147,1,44,167,68,15,93,40.1,74
11191,10259605,1,20,147,47,5,91,39.1,23
11192,11903603,1,37,179,71,19,99,40.8,102
11193,11161025,1,35,165,66,13,98,40.1,69
11194,15295313,1,54,174,69,7,78,39.6,24
11195,11555313,1,34,171,69,26,96,40.8,131
11196,16469424,1,30,151,54,9,93,39.7,44
11197,10229498,1,62,185,85,16,98,40.3,88
11198,14675975,1,30,157,62,20,98,40.5,106
11199,14551269,1,76,161,63,26,103,41.0,172
11200,13680120,1,54,155,60,19,110,40.4,133
11201,17892770,1,20,158,54,3,81,38.1,10
11202,15788347,1,24,176,68,28,108,40.4,172
11203,11930519,1,41,172,67,1,77,38.5,3
11204,11693719,1,57,178,75,7,91,39.4,34
11205,16002595,1,20,165,68,4,79,38.7,12
11206,19135706,1,23,161,59,16,93,40.1,75
11207,12957085,1,20,166,65,20,97,40.5,99
11208,12150676,1,65,178,82,2,79,38.1,7
11209,11706516,1,20,177,69,5,88,38.8,20
11210,10048606,1,49,167,68,29,107,40.9,188
11211,15976645,1,38,167,65,23,97,40.6,121
11212,11527139,1,29,158,51,28,114,40.8,199
11213,17816381,1,37,170,73,7,88,39.5,29
11214,17157866,1,34,162,57,22,96,41.0,114
11215,19238987,1,47,168,66,23,104,40.4,142
11216,16771018,1,76,158,57,24,106,40.3,168
11217,10158414,1,63,161,57,11,89,40.1,55
11218,17567689,1,58,168,71,10,90,40.0,48
11219,13171871,1,55,169,67,21,102,40.6,128
11220,16062868,1,45,173,70,12,90,39.8,55
11221,15615456,1,38,156,57,11,87,39.9,47
11222,11336771,1,27,179,72,28,105,40.9,163
11223,19976655,1,75,158,57,12,87,40.0,60
11224,13159249,1,35,157,52,9,89,39.7,41
11225,11027619,1,30,166,64,7,86,39.3,28
11226,11310667,1,40,164,62,17,98,40.2,93
11227,15413243,1,73,185,88,14,87,39.9,63
11228,17688981,1,68,174,74,8,84,39.6,34
11229,12598568,1,44,169,68,10,83,39.8,38
11230,16405593,1,38,164,61,20,94,40.6,100
11231,14442069,1,27,168,72,19,106,40.7,113
11232,15642160,1,45,161,61,10,93,40.0,50
11233,14401510,1,64,182,78,8,97,39.4,44
11234,15564730,1,37,172,67,9,86,40.1,36
11235,15615006,1,31,168,67,13,96,39.9,65
11236,10559626,1,38,176,67,3,87,39.0,13
11237,15701030,1,31,177,71,2,85,37.2,8
11238,19281057,1,33,161,56,28,108,41.4,182
11239,16514801,1,74,165,68,29,106,41.0,198
11240,15810776,1,25,157,55,15,100,40.3,82
11241,18372001,1,59,167,63,4,78,38.5,15
11242,14723572,1,31,159,59,2,81,38.2,7
11243,12747945,1,21,169,70,14,98,40.3,70
11244,11824872,1,72,176,75,29,106,40.9,194
11245,18169479,1,71,172,71,17,109,40.6,120
11246,13191605,1,73,162,67,4,83,39.2,17
11247,16723220,1,26,161,57,3,92,38.3,14
11248,10876168,1,39,169,65,18,91,40.3,84
11249,13506135,1,21,156,60,17,91,40.2,75
11250,18089884,1,41,172,74,24,98,40.8,127
11251,19291130,1,27,158,56,14,96,39.8,71
11252,19987050,1,42,166,69,21,103,40.7,125
11253,13000210,1,40,177,71,21,107,40.4,132
11254,12281044,1,57,157,54,6,92,39.2,31
11255,13235496,1,33,173,66,19,99,40.4,102
11256,18854408,1,24,163,59,11,92,39.9,50
11257,12510878,1,57,175,70,18,94,40.3,94
11258,10109177,1,63,160,61,10,89,40.1,49
11259,13651231,1,20,177,70,12,97,39.8,59
11260,10932302,1,38,153,53,6,87,39.5,26
11261,10812976,1,20,158,56,21,105,40.1,125
11262,13639778,1,24,169,59,25,111,40.7,165
11263,11356595,1,38,169,66,5,96,39.2,26
11264,15344392,1,67,169,71,24,107,40.6,163
11265,12300944,1,56,183,80,21,97,40.4,113
11266,14402384,1,26,160,56,12,97,40.3,62
11267,10872942,1,72,145,49,25,109,40.6,184
11268,12107751,1,31,173,70,6,84,39.2,22
11269,19715782,1,74,171,69,3,90,38.6,15
11270,15755174,1,32,172,65,7,83,39.6,26
11271,18707226,1,25,155,56,16,95,40.9,79
11272,17120164,1,27,150,56,22,92,40.5,103
11273,17916473,1,35,158,49,29,110,40.8,198
11274,13087084,1,23,153,51,26,109,40.6,169
11275,13313498,1,43,172,67,4,85,39.2,16
11276,10528059,1,34,165,61,3,89,38.1,13
11277,12215052,1,22,164,58,27,107,40.8,166
11278,18208440,1,28,176,68,22,95,40.5,106
11279,11074364,1,25,157,54,5,85,39.1,20
11280,19858976,1,38,160,61,8,86,39.6,33
11281,15179818,1,50,159,56,26,110,40.9,182
11282,15002449,1,68,172,72,10,89,40.2,49
11283,14123564,1,51,178,74,23,95,40.6,119
11284,18571705,1,74,163,64,5,82,38.8,22
11285,18256312,1,47,170,68,26,99,40.8,146
11286,16751758,1,25,166,59,14,88,40.2,58
11287,15638062,1,43,164,68,30,108,41.0,195
11288,19713477,1,64,147,51,22,108,40.4,156
11289,13156863,1,52,141,47,15,101,40.2,93
11290,16349091,1,40,159,58,18,106,40.1,115
11291,10596330,1,25,172,71,15,103,40.1,84
11292,15205210,1,44,159,64,12,97,39.8,65
11293,12056612,1,61,157,62,5,83,38.8,21
11294,11692397,1,23,148,53,8,96,39.6,41
11295,18468308,1,27,168,66,16,91,40.5,71
11296,17953830,1,24,167,71,8,94,39.7,37
11297,12219407,1,59,157,51,11,94,39.8,61
11298,13434310,1,35,151,51,12,93,39.9,60
11299,10204513,1,50,173,65,16,98,40.4,89
11300,16973168,1,33,150,56,26,102,40.8,152
11301,13334838,1,34,162,58,20,108,40.6,129
11302,12894913,1,46,178,76,24,104,40.6,144
11303,11444600,1,33,158,58,12,95,40.3,61
11304,11542102,1,44,152,58,2,76,38.3,6
11305,16425653,1,31,150,56,28,105,40.9,172
11306,11894947,1,28,174,68,3,83,38.7,11
11307,17847322,1,47,172,66,9,92,39.6,44
11308,19601683,1,28,176,78,5,86,39.0,19
11309,13147502,1,44,156,62,15,93,39.8,75
11310,12886039,1,41,148,49,17,95,40.5,91
11311,13905940,1,20,171,72,25,107,40.7,148
11312,10968865,1,24,170,66,9,89,39.8,37
11313,19634682,1,22,173,72,28,107,40.5,167
11314,13433819,1,30,170,62,18,96,40.5,91
11315,11048913,1,25,172,67,23,103,40.6,130
11316,19660592,1,28,171,68,18,99,40.3,95
11317,17294108,1,76,172,68,12,96,40.2,70
11318,11592559,1,55,159,59,26,108,40.9,178
11319,16789507,1,43,156,65,27,102,40.6,159
11320,11502992,1,26,150,56,25,106,40.4,154
11321,11160923,1,29,173,68,22,105,40.8,130
11322,16736418,1,32,180,76,18,106,40.4,108
11323,16265981,1,39,167,61,22,95,40.7,113
11324,16199741,1,24,168,65,30,107,40.5,183
11325,15748028,1,29,162,57,2,91,38.3,9
11326,11219147,1,31,162,57,8,86,39.6,33
11327,15103291,1,66,147,50,2,76,38.0,7
11328,15623286,1,46,166,65,24,107,40.8,156
11329,10530887,1,28,154,55,12,95,40.2,60
11330,14906962,1,74,158,59,8,86,39.5,39
11331,10069305,1,44,159,59,10,90,39.7,47
